Gene_ID,Tissue,Tissue_Median_TPM,Other_Tissues_Mean_TPM,Other_Tissues_Maximum_TPM,Fold_Enrichment_vs_Other_Mean,Fold_Enrichment_vs_Second_Highest,Relative_Expression_Fraction,Tau,Expression_Class,Maximum_Tissue_Recalculated,Description,TF_Family,Marker_Score
Ca_21967,Nodule,6.347933,0.038939290322580644,0.396833,7.072533562301352,5.260423400649899,0.8402237125864537,0.9938658315513758,Tissue-specific,Nodule,Sugar transporter SWEET n=3 Tax=Phaseoleae RepID=I1MI63_SOYBN,NA,8.07069013092266
Ca_00924,Nodule,8.689757,0.5884250645161291,2.235259,6.100229224821332,2.995048309888018,0.32266823720261617,0.932285210677798,Tissue-specific,Nodule,GDSL-like Lipase/Acylhydrolase superfamily protein,NA,7.969022973161094
Ca_18173,Nodule,6.818764,0.1616781935483871,4.074943,6.730576542990197,1.5406604566790207,0.5763575511622725,0.9762892228637936,Tissue-specific,Nodule,Unknown protein,NA,7.967743042236413
Ca_13431,Nodule,10.246757,0.9954433225806452,3.852217,5.636219717558761,2.3178594444560088,0.2492794638187104,0.9028528418717604,Tissue-specific,Nodule,uncharacterized protein LOC100788606 isoform X3 [Glycine max],NA,7.864015750541571
Ca_13916,Nodule,9.638849,0.8499193870967742,3.782295,5.750979785501029,2.224632524760602,0.26784736434787076,0.9118235603548958,Tissue-specific,Nodule,LRR receptor-like kinase,NA,7.85024478151887
Ca_04540,Nodule,6.691829,0.20798287096774193,2.446373,6.367498401560865,2.2318620184176234,0.5092988225093913,0.9689198766185236,Tissue-specific,Nodule,elicitor-responsive protein 1-like [Glycine max],NA,7.616505863682817
Ca_11860,Nodule,7.203117,0.3536406935483871,1.09071,6.060040185772364,3.9236034648516527,0.3965168735612012,0.9509044912711556,Tissue-specific,Nodule,P-loop containing nucleoside triphosphate hydrolases superfamily protein,NA,7.50454346135613
Ca_06158,Nodule,5.701409,0.022650967741935483,0.39553,6.55297771320458,4.802052983454315,0.8903458669817816,0.9960271280762464,Tissue-specific,Nodule,equilibrative nucleoside transporter 6,NA,7.413829322687694
Ca_08518,Nodule,7.291373,0.3988368387096774,3.790454,5.92733388952508,1.730811526423174,0.3709619001272684,0.9453001734090852,Tissue-specific,Nodule,ethylene-responsive transcription factor 1B,ERF,7.406100977848693
Ca_00197,Nodule,6.149738,0.14147035483870968,3.689193,6.263621275569843,1.5247267493575123,0.5837258463649748,0.9769957102499798,Tissue-specific,Nodule,hydroxyproline-rich glycoprotein family protein,NA,7.339081634156671
Ca_12974,Nodule,6.054755,0.16094522580645163,3.24278,6.076733719370273,1.6627671008159746,0.5482364859217949,0.9734183751767904,Tissue-specific,Nodule,"transmembrane protein, putative",NA,7.1425934648221245
Ca_03420,Nodule,9.209627,1.0082873387096773,3.631101,5.083748128671505,2.20457878158995,0.22758625401935514,0.8905181134144002,Tissue-specific,Nodule,cation calcium exchanger 4,NA,7.002232374938228
Ca_10446,Nodule,5.242235,0,0,6.242235,6.242235,1,1,Tissue-specific,Nodule,hypothetical protein,NA,6.980495157973961
Ca_08280,Nodule,7.16456,0.48127582258064516,2.982709,5.511843152732952,2.0500016446092344,0.3244214884724472,0.9328254878763462,Tissue-specific,Nodule,myb transcription factor,MYB,6.958823855694781
Ca_08713,Nodule,5.29556,0.04187908064516129,0.223425,6.0425054278867085,5.145848744303901,0.8031106136412908,0.9920916615721168,Tissue-specific,Nodule,DUF761 domain protein,NA,6.8339127012358265
Ca_04383,Nodule,5.845637,0.20643588709677418,0.938621,5.674265058936263,3.531188922435071,0.477383881674944,0.9646854761770576,Tissue-specific,Nodule,extra-large GTP-binding protein 3,NA,6.704820557090725
Ca_19728,Nodule,5.012722,0.17194753225806453,1.444674,5.130538556120267,2.459518937903377,0.4846442730805299,0.9656977721369618,Tissue-specific,Nodule,cytokinin oxidase/dehydrogenase 1,NA,5.895990935919904
Ca_22866,Pedicel,3579.344466,18.19856037096774,324.158862,186.49025743691874,11.011062235787994,0.8638456875527754,0.994915672256796,Tissue-specific,Pedicel,uncharacterized protein LOC100805917 isoform X2 [Glycine max],NA,88.59849317009099
Ca_17439,Pedicel,387.424888,2.7530288387096773,47.769773,103.49637711111853,7.964459625432335,0.8194806906687845,0.9928940320460008,Tissue-specific,Pedicel,Cysteine proteinases superfamily protein,NA,57.16442329500954
Ca_24216,Pedicel,337.392829,2.862993838709677,25.70556,87.59859402546458,12.671250069273965,0.7917312742738903,0.9915143607313904,Tissue-specific,Pedicel,MADS-box transcription factor 17-like [Glycine max],MIKC_MADS,53.76021501059761
Ca_15966,Pedicel,1560.440117,53.72720712903226,682.448883,28.5313320177026,2.284647990272595,0.48370988215501554,0.96556919644419,Tissue-specific,Pedicel,hypothetical protein,NA,49.521447693019525
Ca_20210,Pedicel,1009.255631,37.03962261290322,191.234829,26.557982482647354,5.255320465366867,0.4677928841233196,0.9633000585033116,Tissue-specific,Pedicel,allene oxide cyclase 3,NA,45.48558639976757
Ca_02034,Pedicel,1239.244457,55.68279279032258,383.096807,21.88044018204668,3.2289892402047484,0.4178997255356371,0.9550671439555024,Tissue-specific,Pedicel,early nodulin-like protein 1,NA,43.69064637922376
Ca_21313,Pedicel,1180.734488,52.205212919354835,573.307469,22.210877903847503,2.0576686736421324,0.42182706511970464,0.9557858151430952,Tissue-specific,Pedicel,glycine-rich cell wall structural protein 1.0-like [Glycine max],NA,43.637845246848144
Ca_20575,Pedicel,281.2003,5.665959225806452,110.591161,42.334537377230845,2.528876816686225,0.6155266618678986,0.9798508066107808,Tissue-specific,Pedicel,ethylene-responsive transcription factor 12 [Glycine max],ERF,43.103385756209555
Ca_03623,Pedicel,713.780888,26.261288387096773,103.574557,26.219629749352485,6.835131876293772,0.4671705246372788,0.9632081933985648,Tissue-specific,Pedicel,thioredoxin 2,NA,43.037693818684694
Ca_02516,Pedicel,293.742511,6.263611483870967,85.257607,40.57795652403534,3.4170031055927623,0.6020368955364466,0.9786765236582629,Tissue-specific,Pedicel,hypothetical protein,NA,42.892662123770265
Ca_19917,Pedicel,3451.73176,230.18366841935483,1756.475928,14.935015884153758,1.9645969000151222,0.3260218233596463,0.93331356999208,Tissue-specific,Pedicel,uncharacterized protein LOC100800557 [Glycine max],NA,42.78879267982859
Ca_06488,Pedicel,716.494008,29.42306341935484,184.558571,23.58388430875563,3.8666713379679996,0.43994231852980076,0.9589346692493836,Tissue-specific,Pedicel,fatty acid desaturase 8,NA,41.480968848401226
Ca_07032,Pedicel,353.337463,10.014001258064516,57.55179,32.1715473512001,6.051693090851707,0.532317916535079,0.9716588182497238,Tissue-specific,Pedicel,flowering locus protein T,NA,41.20826987309646
Ca_16471,Pedicel,289.389723,7.219652338709677,81.767678,35.328711122298564,3.5084918414649735,0.5638938379307328,0.9750521467595114,Tissue-specific,Pedicel,FASCICLIN-like arabinogalactan-protein 12,NA,41.027609201968076
Ca_06404,Pedicel,1100.29141,57.749858612903225,571.181395,18.745430814673032,1.924724256369783,0.3806529374031091,0.9475140330206676,Tissue-specific,Pedicel,18.1 kDa class I heat shock protein [Glycine max],NA,40.48592687068648
Ca_07870,Pedicel,584.857495,24.48861979032258,200.146881,22.985061561569374,2.912585529973989,0.43516030211883744,0.9581289117440094,Tissue-specific,Pedicel,E3 ubiquitin-protein ligase PUB23-like [Glycine max],NA,39.84172781709658
Ca_17719,Pedicel,627.933564,27.396158225806452,201.726089,22.148544144553494,3.1023809865931957,0.42507948383763094,0.9563709287153084,Tissue-specific,Pedicel,Senescence/dehydration-associated protein-related,NA,39.735814583123656
Ca_18897,Pedicel,484.734823,18.65285079032258,164.139766,24.715743694506884,2.9413558875940273,0.45601791667000147,0.9615194743491275,Tissue-specific,Pedicel,Stress responsive A/B Barrel Domain,NA,39.70562233482097
Ca_13724,Pedicel,16929.76565,1894.4064132741935,10202.79623,8.932525252330018,1.6592614423465415,0.2237718633521601,0.8881020297363542,Tissue-specific,Pedicel,phloem specific protein,NA,39.41091781532123
Ca_00510,Pedicel,155.350448,2.646506870967742,17.947999,42.8767731784107,8.251554583679258,0.6544042875956633,0.9829642791183468,Tissue-specific,Pedicel,jasmonate-zim-domain protein 8,NA,38.84666036462528
Ca_16238,Pedicel,204.172053,4.795928822580645,90.230054,35.39933965383772,2.248952444991428,0.5786437761001106,0.9765103560839414,Tissue-specific,Pedicel,ethylene-responsive transcription factor 1B,ERF,38.593787633447775
Ca_19011,Pedicel,362.417188,13.099378661290322,126.754075,25.775404486281204,2.8446621996206383,0.4715916276450747,0.9638555259104038,Tissue-specific,Pedicel,FASCICLIN-like arabinogalactan-protein 12,NA,38.431859608414534
Ca_03480,Pedicel,174.128862,3.6744124032258068,72.622904,37.46542814218612,2.378727983889361,0.6045392787868011,0.9788983149546696,Tissue-specific,Pedicel,ethylene-responsive transcription factor 5-like [Glycine max],ERF,38.134616874134686
Ca_02486,Pedicel,499.363341,22.21024362903226,181.028771,21.55786681937825,2.7488145871182086,0.4203816592492402,0.9555228792234626,Tissue-specific,Pedicel,FASCICLIN-like arabinogalactan-protein 11,NA,37.95752051283899
Ca_23082,Pedicel,273.516505,8.617618774193549,163.682449,28.543084462507053,1.6669445145305073,0.5058912175309779,0.9684932403834512,Tissue-specific,Pedicel,MATE efflux family protein,NA,37.933636733379224
Ca_18892,Pedicel,343.156034,12.70578529032258,128.241027,25.110274727782482,2.6629007985212,0.46558963686543686,0.9629737378002144,Tissue-specific,Pedicel,Cytochrome P450 superfamily protein,NA,37.735963744238475
Ca_19014,Pedicel,181.993086,4.342535,42.850051,34.252108034856114,4.1731556024872125,0.5748148368162966,0.976139011127049,Tissue-specific,Pedicel,FASCICLIN-like arabinogalactan-protein 12,NA,37.40141861736335
Ca_14258,Pedicel,1150.592035,75.5058588548387,537.526388,15.052337850164086,2.1384133826326073,0.3295622592829865,0.9343765152564796,Tissue-specific,Pedicel,blue copper protein-like [Glycine max],NA,37.1712637425997
Ca_07083,Pedicel,4295.498437,416.2051119354839,1498.326685,10.29828809399729,2.865618600658735,0.24976940209635157,0.90310667829595,Tissue-specific,Pedicel,src1 protein [Glycine max],NA,36.669696311644586
Ca_16470,Pedicel,353.8434,16.386353241935485,187.465653,20.409305796463737,1.8828014248304437,0.41057675163357604,0.9536903804283604,Tissue-specific,Pedicel,FASCICLIN-like arabinogalactan-protein 12,NA,35.151886788248454
Ca_18719,Pedicel,1189.24269,89.75150053225806,542.298722,13.115405067896617,2.1907702738899504,0.29944125644123865,0.92453054259912415,Tissue-specific,Pedicel,Calcium-binding EF-hand family protein,NA,35.07466929850557
Ca_23185,Pedicel,2792.794149,279.2279508225806,1047.663889,9.969719797040593,2.6641464231825,0.24393642656663647,0.9000184274510307,Tissue-specific,Pedicel,jasmonate-zim-domain protein 1,NA,34.18214138257573
Ca_00236,Pedicel,170.166627,5.835641709677419,53.837934,25.040315784496777,3.121317936594767,0.4847064410123612,0.9657063090891644,Tissue-specific,Pedicel,zinc finger protein CONSTANS-LIKE 2-like [Glycine max],NA,33.28906762131034
Ca_00443,Pedicel,235.22518,11.0026965,103.724292,19.681009179895533,2.255686579385039,0.40815825063318506,0.9532248354534152,Tissue-specific,Pedicel,unknown protein,NA,32.30601632546511
Ca_17619,Pedicel,2122.408111,225.39493112903227,1130.059929,9.379221082426877,1.8773612755226519,0.2329845695067385,0.8938022664157486,Tissue-specific,Pedicel,expansin-like A1,NA,31.902142496755218
Ca_20576,Pedicel,354.94025799999997,22.019972193548387,210.105772,15.46223666159581,1.6860754427879876,0.3420915075978937,0.9379614690155874,Tissue-specific,Pedicel,ethylene responsive element binding factor 5,ERF,31.40663577532608
Ca_02485,Pedicel,128.594875,4.618810225806452,38.66171,23.064469129921473,3.267505990034217,0.47316147291278837,0.9640824704265512,Tissue-specific,Pedicel,FASCICLIN-like arabinogalactan-protein 12,NA,30.63283951425072
Ca_02291,Pedicel,65.611329,0.9551144193548388,4.341405,34.07029703252909,12.47075048606125,0.6890507712906494,0.98544284296764,Tissue-specific,Pedicel,B-cell receptor-associated 31-like,NA,30.387462552099933
Ca_20316,Pedicel,130.239548,5.149511193548387,66.338062,21.34146013713852,1.9489653266231515,0.4492964892604606,0.9604612326084824,Tissue-specific,Pedicel,ATP binding/protein serine/threonine kinase [Glycine max],NA,29.83992583373032
Ca_11788,Pedicel,149.124621,6.797163919354839,36.763226,19.25374694603339,3.9754183342281184,0.4144230423521069,0.9544195728795526,Tissue-specific,Pedicel,beta galactosidase 1,NA,29.444768128690608
Ca_23343,Pedicel,296.853909,20.101769096774195,132.040245,14.115115544768832,2.2388256200219714,0.32266422322324195,0.9322839670042068,Tissue-specific,Pedicel,heat shock transcription factor B4,HSF,29.2622420780736
Ca_01155,Pedicel,366.320847,27.47824280645161,146.110844,12.898297465066392,2.496898508719045,0.3007198927967256,0.9249885911995296,Tissue-specific,Pedicel,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,bHLH,29.076568198264912
Ca_19013,Pedicel,100.496715,3.885956774193548,28.55332,20.773150416737472,3.4343591515267997,0.45481575682627784,0.961332499533009,Tissue-specific,Pedicel,FASCICLIN-like arabinogalactan-protein 12,NA,28.043631734073827
Ca_07438,Pedicel,44.246109,0.3413624193548387,1.713662,33.731457171554155,16.67345048867545,0.8069933500088933,0.9922849166385492,Tissue-specific,Pedicel,"aluminum-activated, malate transporter 12",NA,27.701333271887332
Ca_01536,Pedicel,2984.759661,428.38453277419353,1872.853264,6.9535799105510945,1.5933796516310361,0.18351173392396428,0.85647603779573,Tissue-specific,Pedicel,phloem protein 2-A9,NA,27.661576630704275
Ca_22253,Pedicel,75.607568,2.3321925967741937,25.390869,22.990138107311605,2.902805815147656,0.5111882135502316,0.9691539794432458,Tissue-specific,Pedicel,putative indole-3-acetic acid-amido synthetase GH3.9,NA,27.437697725938527
Ca_00061,Pedicel,391.307697,34.95517120967742,102.919684,10.911022915513458,3.7751047915041775,0.26530810242068614,0.9106708825876292,Tissue-specific,Pedicel,probable cyclic nucleotide-gated ion channel 5-like isoform X2 [Glycine max],NA,27.05144435799774
Ca_04637,Pedicel,195.836363,13.094093193548387,63.71426,13.965876363731043,3.0416227119030648,0.32544296578226056,0.9331375797989652,Tissue-specific,Pedicel,phosphoinositide phospholipase C 6-like [Glycine max],NA,27.050222441373105
Ca_04684,Pedicel,315.179101,26.021379096774194,127.448611,11.701071950015512,2.461522149118452,0.2809478895417891,0.9174393891783637,Tissue-specific,Pedicel,Heavy metal transport/detoxification superfamily protein,NA,27.03642324684067
Ca_03472,Pedicel,117.895962,6.362365580645161,50.976853,16.149152157366952,2.2874790437966683,0.3741193340974535,0.946034067047647,Tissue-specific,Pedicel,flowering locus protein T,NA,26.17345563264084
Ca_21216,Pedicel,215.671162,16.35136051612903,40.753983,12.48727221122473,5.1892333720593795,0.2984806322957947,0.9241838344797852,Tissue-specific,Pedicel,Unknown protein,NA,26.119837979978932
Ca_19029,Pedicel,649.258093,72.6666075,189.875157,8.827040026242555,3.40671936159822,0.22373374816222355,0.8880774713731602,Tissue-specific,Pedicel,tetraspanin-3 [Glycine max],NA,26.074772205152204
Ca_09948,Pedicel,111.984016,6.014077887096774,47.46607,16.108178126713913,2.3311982176396806,0.37525586238305486,0.946295211567544,Tissue-specific,Pedicel,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",NA,25.877577535361244
Ca_15760,Pedicel,272.528843,23.30090158064516,115.604283,11.255913369809143,2.3457872726681916,0.27393776188844676,0.9145011539910836,Tissue-specific,Pedicel,protein PLANT CADMIUM RESISTANCE 2-like [Glycine max],NA,25.857159695102524
Ca_11770,Pedicel,197.394169,14.821639080645161,70.702299,12.539419461457596,2.766915032947549,0.30050950326160675,0.9249134908303944,Tissue-specific,Pedicel,phytosulfokine precursor protein,NA,25.754588310708993
Ca_14487,Pedicel,50.76746,1.1118416290322581,15.09181,24.51294608853894,3.2170066636382106,0.5956206691088258,0.9780993252561332,Tissue-specific,Pedicel,ethylene-responsive transcription factor 1B,ERF,25.704817773539165
Ca_08906,Pedicel,311.234713,28.78453464516129,155.581817,10.483115372451346,1.9940675040193205,0.2585961080157675,0.907515025018558,Tissue-specific,Pedicel,hypothetical protein,NA,25.493145265643435
Ca_10610,Pedicel,460.316311,50.77150579032258,260.522954,8.910621855743509,1.7639610747131587,0.22628495022433862,0.8897030051356956,Tissue-specific,Pedicel,"transmembrane protein, putative",NA,24.845119553311154
Ca_21112,Pedicel,950.418246,127.1970525,506.164481,7.4215298046731615,1.8759559899069507,0.19421948025805605,0.8661672868388935,Tissue-specific,Pedicel,3-hydroxy-3-methylglutaryl-coenzyme A reductase-like protein,NA,24.781443338255073
Ca_05179,Pedicel,76.009174,3.388564677419355,30.5548,17.54769034081648,2.440490004690253,0.41981336477915604,0.9554190040610182,Tissue-specific,Pedicel,UDP-Glycosyltransferase superfamily protein,NA,24.747884529377984
Ca_19726,Pedicel,394.190962,42.415466112903225,151.327395,9.102538735212333,2.594352526018055,0.23064641418373769,0.8923986843896659,Tissue-specific,Pedicel,DUF4408 domain protein,NA,24.528515089291602
Ca_08670,Pedicel,48.483932,1.2921144193548386,11.033826,21.58877043054781,4.112069760689576,0.5475967618919466,0.9733496363423072,Tissue-specific,Pedicel,Unknown protein,NA,24.283525875289058
Ca_05088,Pedicel,32.100236,0.17384887096774193,2.248847,28.19803879243124,10.188302496239436,0.8562448774059737,0.9945841871390684,Tissue-specific,Pedicel,uncharacterized protein LOC100792919 isoform X4 [Glycine max],NA,24.190836805184905
Ca_17799,Pedicel,228.282586,20.92964706451613,97.511795,10.455370545885211,2.32746328498024,0.26026924849741906,0.9083169354647308,Tissue-specific,Pedicel,major intrinsic protein (MIP) family transporter,NA,24.11664961952074
Ca_02748,Pedicel,91.479822,5.143818822580645,38.487744,15.052498237758067,2.3419879849302103,0.3645511922655396,0.9437710009691466,Tissue-specific,Pedicel,histidine phosphotransfer protein 6,NA,24.11248328995407
